ID,SalePrice
2735,130659.350894965
2736,141888.4051206978
2737,108622.27214141225
2738,125759.70162587054
2739,169027.96129950252
2740,156408.86964471405
2741,123058.50423809886
2742,178719.50776444376
2743,158357.09858026705
2744,159496.86921580625
2745,154442.5661049313
2746,116489.0081252862
2747,170759.57695222995
2748,125585.71095122374
2749,130276.65921264584
2750,112983.14615091751
2751,122054.87487229356
2752,241164.0056284638
2753,172276.1296015121
2754,265721.80882411427
2755,138754.26781319245
2756,64455.55157798866
2757,48515.23461650964
2758,72255.0930955701
2759,168891.5873445496
2760,112214.1207544154
2761,152076.93627966777
2762,136795.44556175033
2763,226996.1066661242
2764,184124.90471845167
2765,295737.94916708046
2766,115564.08808715048
2767,45119.62023980566
2768,116867.6906968872
2769,116384.54709552054
2770,170441.19861639733
2771,93409.70563665987
2772,126692.01885216334
2773,154789.34136659722
2774,146556.5555932233
2775,117199.07711699465
2776,155176.30527660716
2777,165456.1898802868
2778,139127.6409009609
2779,103807.858002558
2780,106217.46254874289
2781,88861.72661253507
2782,75504.33285971812
2783,81901.97716519376
2784,125414.17522648489
2785,124152.92414454604
2786,30869.41842436639
2787,118518.19932119036
2788,37510.96881140082
2789,191144.68899288005
2790,102635.85860518785
2791,105400.38423178624
2792,51502.83565189096
2793,181541.0842005422
2794,63183.40684100648
2795,113121.65232383972
2796,76431.5895958076
2797,215669.0318955921
2798,121907.73185104295
2799,112121.03018877446
2800,70383.22645104164
2801,111393.2306378046
2802,132026.28970870492
2803,166654.3719690733
2804,148987.77507959376
2805,103008.59471144178
2806,62550.57605567912
2807,161296.61971570342
2808,152381.7506903864
2809,127157.13779130648
2810,122574.87108983472
2811,174979.31240356714
2812,180270.97621091665
2813,146211.3479405078
2814,151472.53991154023
2815,88072.41373699321
2816,244136.38825272862
2817,154441.03376996098
2818,133576.1453892435
2819,193316.50538876746
2820,128215.3254105926
2821,107599.09798224235
2822,218816.70727756456
2823,295192.60459331097
2824,179679.57950802916
2825,172092.85580213624
2826,124333.10419216356
2827,127389.68367247074
2828,238535.54127595364
2829,240242.8942384182
2830,236476.39381911396
2831,196117.7304347637
2832,237008.04539388977
2833,273528.8671042104
2834,217773.14013774018
2835,222121.79033803847
2836,207051.70274214447
2837,179988.67114544078
2838,135929.13272339175
2839,180512.01933612907
2840,197129.2068531667
2841,206962.00381595292
2842,229548.27470259694
2843,151257.56229685852
2844,194896.12567763962
2845,107362.17886217614
2846,210727.7139469576
2847,207287.68545689108
2848,230833.17667254992
2849,203669.67228676938
2850,293458.1828540622
2851,225553.26934666908
2852,254236.04220786714
2853,232838.00272086146
2854,164372.42663313285
2855,213104.37780615408
2856,201557.69005521806
2857,192496.1653328156
2858,208322.4227650978
2859,119163.2539865775
2860,156911.3642660086
2861,134019.4738123722
2862,217476.7983941771
2863,146803.6070487015
2864,245503.62591134547
2865,162936.6236203229
2866,198025.8731804823
2867,69389.95538583281
2868,125046.97041999153
2869,103912.49777090934
2870,132290.62448175717
2871,87208.16816034238
2872,-5590.166950653191
2873,87747.8992917143
2874,130595.08196511213
2875,137725.46612385032
2876,185802.1972018713
2877,135329.68607503735
2878,156921.26990605495
2879,124804.98493595491
2880,85498.70587000647
2881,139628.03025743924
2882,156489.17206494743
2883,190068.48699900322
2884,214750.00603972422
2885,177375.1267737744
2886,225607.59568050085
2887,108810.96830232244
2888,144956.1259398854
2889,48675.61352744722
2890,53322.82821937394
2891,140546.84387180535
2892,49282.58568585408
2893,98239.9440472197
2894,52595.8046266156
2895,286609.949186204
2896,265709.41696958756
2897,205404.2803461433
2898,166822.87648646673
2899,220460.63884471776
2900,179518.5137965579
2901,223627.74179167324
2902,190393.98340538237
2903,309206.81047407375
2904,325862.1268494101
2905,46793.073295951355
2906,243264.6053178464
2907,108600.58142424247
2908,112825.87968332483
2909,152825.1371888006
2910,85649.80547912384
2911,65239.6293087668
2912,156147.96268037427
2913,71911.00559001137
2914,77879.17306322523
2915,89069.90011367528
2916,75926.75076149788
2917,183983.52378885937
2918,124556.73917264282
2919,256718.6061015178
